activity_year,lei,derived_msa-md,state_code,county_code,census_tract,conforming_loan_limit,derived_loan_product_type,derived_dwelling_category,derived_ethnicity,derived_race,derived_sex,action_taken,purchaser_type,preapproval,loan_type,loan_purpose,lien_status,reverse_mortgage,open-end_line_of_credit,business_or_commercial_purpose,loan_amount,loan_to_value_ratio,interest_rate,rate_spread,hoepa_status,total_loan_costs,total_points_and_fees,origination_charges,discount_points,lender_credits,loan_term,prepayment_penalty_term,intro_rate_period,negative_amortization,interest_only_payment,balloon_payment,other_nonamortizing_features,property_value,construction_method,occupancy_type,manufactured_home_secured_property_type,manufactured_home_land_property_interest,total_units,multifamily_affordable_units,income,debt_to_income_ratio,applicant_credit_score_type,co-applicant_credit_score_type,applicant_ethnicity-1,applicant_ethnicity-2,applicant_ethnicity-3,applicant_ethnicity-4,applicant_ethnicity-5,co-applicant_ethnicity-1,co-applicant_ethnicity-2,co-applicant_ethnicity-3,co-applicant_ethnicity-4,co-applicant_ethnicity-5,applicant_ethnicity_observed,co-applicant_ethnicity_observed,applicant_race-1,applicant_race-2,applicant_race-3,applicant_race-4,applicant_race-5,co-applicant_race-1,co-applicant_race-2,co-applicant_race-3,co-applicant_race-4,co-applicant_race-5,applicant_race_observed,co-applicant_race_observed,applicant_sex,co-applicant_sex,applicant_sex_observed,co-applicant_sex_observed,applicant_age,co-applicant_age,applicant_age_above_62,co-applicant_age_above_62,submission_of_application,initially_payable_to_institution,aus-1,aus-2,aus-3,aus-4,aus-5,denial_reason-1,denial_reason-2,denial_reason-3,denial_reason-4,tract_population,tract_minority_population_percent,ffiec_msa_md_median_family_income,tract_to_msa_income_percentage,tract_owner_occupied_units,tract_one_to_four_family_homes,tract_median_age_of_housing_units
2023,KB1H1DSPRFMYMCUFXT09,99999,IL,17187,17187870100,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,1,2,1,4,1,2,2,2,55000.0,58.8240,7.6250,1.6050,2,3363.31,NA,1794.62,,,360,NA,NA,2,2,2,2,85000,1,1,3,5,1,NA,98,20%-<30%,3,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,35-44,9999,No,NA,1,1,1,,,,,10,,,,2087,7.24,82300,114.72,830,1158,62
2023,549300PPKM4YL2GY3713,99999,IL,17187,17187870300,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,0,2,1,1,2,2,2,2,125000.0,95.0,14.5,7.483,2,48.0,NA,0.0,,,240,NA,NA,2,2,2,2,595000,1,1,3,5,1,NA,199,37,1,1,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,45-54,45-54,No,No,1,1,6,,,,,10,,,,2561,6.36,82300,124.96,1000,1228,63
2023,549300GQDT484LGI9C04,99999,IL,17187,17187870400,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,71,2,2,32,1,2,2,2,125000.0,80.00000,6.375,1.536,2,7405.02,NA,3361.82,3361.82,,240,NA,NA,2,2,2,2,145000,1,1,3,5,1,NA,48,50%-60%,2,3,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,65-74,65-74,Yes,Yes,1,1,1,2,,,,10,,,,4804,26.35,82300,95.37,1344,1724,62
2023,5493003X0GM1DHJIWC22,99999,IL,17187,17187870200,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,1,0,2,1,2,2,2,2,2,15000.0,99.996,8.510,2.845,2,756.80,NA,199.00,,,60,NA,NA,2,2,2,2,95000,1,1,3,5,1,NA,113,20%-<30%,1,10,3,,,,,5,,,,,2,4,6,,,,,8,,,,,2,4,3,5,2,4,35-44,9999,No,NA,1,1,6,,,,,10,,,,2573,6.1,82300,90.46,793,1139,67
2023,5493003X0GM1DHJIWC22,99999,IL,17187,17187870400,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,0,2,1,2,2,2,1,2,15000.0,86.873,9.490,3.940,2,NA,NA,NA,NA,NA,60,NA,NA,2,1,1,2,95000,1,1,3,5,1,NA,104,39,1,1,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,2,2,2,2,25-34,45-54,No,No,1,1,6,,,,,10,,,,4804,26.35,82300,95.37,1344,1724,62
2023,5493003X0GM1DHJIWC22,99999,IL,17187,17187870400,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,3,0,2,1,2,1,2,2,2,35000.0,65.247,NA,NA,3,NA,NA,NA,NA,NA,60,NA,NA,2,2,2,2,45000,1,1,3,5,1,NA,31,>60%,1,10,3,,,,,5,,,,,2,4,6,,,,,8,,,,,2,4,3,5,2,4,55-64,9999,No,NA,1,1,6,,,,,1,3,,,4804,26.35,82300,95.37,1344,1724,62
2023,5493003X0GM1DHJIWC22,99999,IL,17187,17187870500,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,0,2,1,31,2,2,2,1,225000.0,68.29,8.500,NA,3,NA,NA,NA,NA,NA,10,NA,1,2,1,1,2,2175000,1,1,3,5,2,NA,NA,NA,1,1,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,35-44,35-44,No,No,1,1,6,,,,,10,,,,4810,33.35,82300,82.98,1153,1955,78
2023,5493003X0GM1DHJIWC22,99999,IL,17187,17187870500,NC,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,0,2,1,31,2,2,2,1,625000.0,68.29,6.000,NA,3,NA,NA,NA,NA,NA,58,NA,NA,2,2,1,2,2175000,1,1,3,5,2,NA,NA,NA,1,1,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,35-44,35-44,No,No,1,1,6,,,,,10,,,,4810,33.35,82300,82.98,1153,1955,78
2023,5493003X0GM1DHJIWC22,99999,IL,17187,17187870300,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,0,2,1,1,1,2,2,1,215000.0,146.75,6.000,NA,3,NA,NA,NA,NA,NA,12,NA,NA,2,1,1,2,145000,1,1,3,5,1,NA,599,NA,1,1,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,>74,>74,Yes,Yes,1,1,6,,,,,10,,,,2561,6.36,82300,124.96,1000,1228,63
2023,5493003X0GM1DHJIWC22,99999,IL,17187,17187870200,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,0,2,1,31,1,2,2,2,75000.0,63.386,6.970,1.166,2,446.05,NA,199.00,,,62,NA,NA,2,2,1,2,115000,1,1,3,5,1,NA,108,20%-<30%,1,1,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,65-74,45-54,Yes,No,1,1,6,,,,,10,,,,2573,6.1,82300,90.46,793,1139,67
2023,5493003X0GM1DHJIWC22,99999,IL,17187,17187870300,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,0,2,1,2,2,2,2,2,5000.0,81.864,7.560,1.747,2,417.80,NA,199.00,,,60,NA,NA,2,2,2,2,35000,1,1,3,5,1,NA,26,36,1,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,25-34,9999,No,NA,1,1,6,,,,,10,,,,2561,6.36,82300,124.96,1000,1228,63
2023,5493003X0GM1DHJIWC22,99999,IL,17187,17187870300,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,3,0,2,1,2,2,2,1,2,85000.0,99.052,NA,NA,3,NA,NA,NA,NA,NA,60,NA,NA,2,1,1,2,135000,1,1,3,5,1,NA,81,48,1,1,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,55-64,45-54,No,No,1,1,6,,,,,1,,,,2561,6.36,82300,124.96,1000,1228,63
2023,5493003X0GM1DHJIWC22,99999,IL,17187,17187870200,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,1,0,2,1,31,2,2,2,1,15000.0,100.53,10.250,NA,3,NA,NA,NA,NA,NA,6,NA,1,2,1,1,2,265000,1,3,3,5,1,NA,NA,NA,9,10,4,,,,,5,,,,,3,4,7,,,,,8,,,,,3,4,4,5,3,4,8888,9999,NA,NA,1,1,6,,,,,10,,,,2573,6.1,82300,90.46,793,1139,67
2023,5493003X0GM1DHJIWC22,99999,IL,17187,17187870400,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,3,2,1,1,1,2,2,2,115000.0,80,6.875,0.515,2,2002.79,NA,941,146,39.95,360,NA,NA,2,2,2,2,145000,1,1,3,5,1,NA,73,20%-<30%,1,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,35-44,9999,No,NA,1,1,2,,,,,10,,,,4804,26.35,82300,95.37,1344,1724,62
2023,5493003X0GM1DHJIWC22,99999,IL,17187,17187870300,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,3,2,1,1,1,2,2,2,25000.0,95,6.500,0.776,2,2123.69,NA,795,,11.28,180,NA,NA,2,2,2,2,25000,1,1,3,5,1,NA,69,<20%,3,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,25-34,25-34,No,No,1,1,2,,,,,10,,,,2561,6.36,82300,124.96,1000,1228,63
2023,5493003X0GM1DHJIWC22,99999,IL,17187,17187870400,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,3,0,2,1,31,1,2,2,2,95000.0,114.484,NA,NA,3,NA,NA,NA,NA,NA,62,NA,NA,2,2,1,2,85000,1,1,3,5,1,NA,55,>60%,1,10,3,,,,,5,,,,,2,4,6,,,,,8,,,,,2,4,3,5,2,4,45-54,9999,No,NA,1,1,6,,,,,1,,,,4804,26.35,82300,95.37,1344,1724,62
2023,5493003X0GM1DHJIWC22,99999,IL,17187,17187870300,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,0,2,1,31,2,2,2,2,95000.0,89.096,7.620,1.259,2,0.99,NA,0.99,,,62,NA,NA,2,2,1,2,165000,1,1,3,5,1,NA,80,43,1,1,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,2,1,2,2,45-54,55-64,No,No,1,1,6,,,,,10,,,,2561,6.36,82300,124.96,1000,1228,63
2023,5493003X0GM1DHJIWC22,99999,IL,17187,17187870300,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,3,2,1,1,1,2,2,2,65000.0,90,7.250,0.961,2,2487.89,NA,1346.25,551.25,119.4,360,NA,NA,2,2,2,2,75000,1,1,3,5,1,NA,98,30%-<36%,1,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,25-34,25-34,No,No,1,1,2,,,,,10,,,,2561,6.36,82300,124.96,1000,1228,63
2023,5493003X0GM1DHJIWC22,99999,IL,17187,17187870100,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,3,0,2,1,4,1,2,1,2,55000.0,14.663,NA,NA,3,NA,NA,NA,NA,NA,60,NA,NA,2,1,1,2,345000,1,1,3,5,1,NA,27,50%-60%,1,10,2,,,,,5,,,,,1,4,5,,,,,8,,,,,1,4,1,5,1,4,55-64,9999,No,NA,1,1,6,,,,,1,,,,2087,7.24,82300,114.72,830,1158,62
2023,5493003X0GM1DHJIWC22,99999,IL,17187,17187870100,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,3,2,1,1,1,2,2,2,55000.0,95,6.875,0.912,2,1914.59,NA,932.75,137.75,,180,NA,NA,2,2,2,2,55000,1,1,3,5,1,NA,50,<20%,3,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,25-34,9999,No,NA,1,1,2,,,,,10,,,,2087,7.24,82300,114.72,830,1158,62
2023,5493003X0GM1DHJIWC22,99999,IL,17187,17187870400,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,0,2,1,2,2,2,2,2,45000.0,99.299,8.220,2.000,2,0.99,NA,0.99,,,62,NA,NA,2,2,1,2,125000,1,1,3,5,1,NA,173,20%-<30%,1,1,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,45-54,45-54,No,No,1,1,6,,,,,10,,,,4804,26.35,82300,95.37,1344,1724,62
2023,5493003X0GM1DHJIWC22,99999,IL,17187,17187870400,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,0,2,1,2,2,2,1,2,15000.0,58.632,8.490,2.010,2,NA,NA,NA,NA,NA,60,NA,NA,2,1,1,2,175000,1,1,3,5,1,NA,84,30%-<36%,1,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,45-54,9999,No,NA,1,1,6,,,,,10,,,,4804,26.35,82300,95.37,1344,1724,62
2023,5493003X0GM1DHJIWC22,99999,IL,17187,17187870300,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,0,2,1,1,1,2,2,1,15000.0,87.000,8.250,NA,3,NA,NA,NA,NA,NA,60,NA,NA,2,2,1,2,15000,1,3,3,5,1,NA,40,NA,1,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,35-44,9999,No,NA,1,1,6,,,,,10,,,,2561,6.36,82300,124.96,1000,1228,63
2023,5493003X0GM1DHJIWC22,99999,IL,17187,17187870300,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,0,2,1,2,1,2,2,2,5000.0,8.360,7.830,1.181,2,0.99,NA,0.99,,,60,NA,NA,2,2,2,2,95000,1,1,3,5,1,NA,72,<20%,1,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,55-64,9999,Yes,NA,1,1,6,,,,,10,,,,2561,6.36,82300,124.96,1000,1228,63
2023,5493003X0GM1DHJIWC22,99999,IL,17187,17187870200,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Joint,Joint,1,3,2,1,1,1,2,2,2,115000.0,95,7.500,0.601,2,2113.57,NA,1091.88,296.88,,360,NA,NA,2,2,2,2,125000,1,1,3,5,1,NA,54,42,9,1,2,,,,,2,,,,,2,2,5,,,,,2,22,,,,2,2,1,2,2,2,65-74,65-74,Yes,Yes,1,1,2,,,,,10,,,,2573,6.1,82300,90.46,793,1139,67
2023,5493003X0GM1DHJIWC22,99999,IL,17187,17187870400,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,0,2,1,31,2,2,1,2,155000.0,94.138,9.000,1.900,2,NA,NA,NA,NA,NA,60,NA,NA,2,1,1,2,515000,1,1,3,5,1,NA,443,20%-<30%,1,1,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,45-54,35-44,No,No,1,1,6,,,,,10,,,,4804,26.35,82300,95.37,1344,1724,62
2023,549300FGXN1K3HLB1R50,99999,IL,17187,17187870300,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,2,2,2,32,1,2,2,2,65000.0,80,6.25,0.916,2,5434.67,NA,2464.72,1832.72,,360,NA,NA,2,2,2,2,75000,1,1,3,5,1,NA,81,<20%,2,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,55-64,9999,No,NA,1,1,3,,,,,10,,,,2561,6.36,82300,124.96,1000,1228,63
2023,549300FGXN1K3HLB1R50,99999,IL,17187,17187870400,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,3,2,1,31,1,2,2,2,55000.0,74.79,6.99,1.031,2,3444.75,NA,1711.8,436.8,,180,NA,NA,2,2,2,2,75000,1,1,3,5,1,NA,128,44,2,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,2,1,2,2,25-34,55-64,No,No,1,1,2,,,,,10,,,,4804,26.35,82300,95.37,1344,1724,62
2023,549300FGXN1K3HLB1R50,99999,IL,17187,17187870300,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,1,2,1,1,1,2,2,2,75000.0,97,7.375,1.37,2,3673.35,NA,1752.9,552.9,,360,NA,NA,2,2,2,2,75000,1,1,3,5,1,NA,48,20%-<30%,3,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,2,1,2,2,<25,25-34,No,No,1,1,1,,,,,10,,,,2561,6.36,82300,124.96,1000,1228,63
2023,549300FGXN1K3HLB1R50,99999,IL,17187,17187870400,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,Race Not Available,Female,1,2,2,2,32,1,2,2,2,85000.0,80,6.49,0.342,2,6652.68,NA,3073.73,2193.73,,360,NA,NA,2,2,2,2,115000,1,1,3,5,1,NA,59,37,2,10,1,11,,,,5,,,,,2,4,6,,,,,8,,,,,2,4,2,5,2,4,35-44,9999,No,NA,1,1,3,,,,,10,,,,4804,26.35,82300,95.37,1344,1724,62
2023,549300YD7XJM19TH5O82,99999,IL,17187,17187870400,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Male,1,0,2,1,2,1,2,1,2,35000.0,51.5,7.5,0.28,2,NA,NA,NA,NA,NA,300,NA,2,2,2,2,2,65000,1,1,3,5,1,NA,46,36,8,10,1,11,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,25-34,9999,No,NA,1,1,6,,,,,10,,,,4804,26.35,82300,95.37,1344,1724,62
2023,549300YD7XJM19TH5O82,99999,IL,17187,17187870400,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,White,Sex Not Available,1,0,2,1,1,1,2,2,2,115000.0,95.0,6.75,-0.083,2,1874.0,NA,350.0,,350.0,360,NA,NA,2,2,2,2,125000,1,1,3,5,1,NA,67,39,2,10,3,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,3,5,2,4,55-64,9999,No,NA,1,1,1,,,,,10,,,,4804,26.35,82300,95.37,1344,1724,62
2023,549300DRA4BDXW23LD45,99999,IL,17187,17187870300,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,White,Joint,1,1,2,1,1,1,2,2,2,75000.0,95.0,6.625,0.69,2,3484.5,NA,1574.0,779.0,11.4,360,NA,NA,2,2,2,2,85000,1,1,3,5,1,NA,51,46,9,3,3,,,,,3,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,45-54,55-64,No,No,1,1,1,,,,,10,,,,2561,6.36,82300,124.96,1000,1228,63
2023,549300FGXN1K3HLB1R50,99999,IL,17187,17187870400,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,1,2,1,4,1,2,2,2,65000.0,75,7.5,1.269,2,4062.26,NA,2203.81,1307.81,,360,NA,NA,2,2,2,2,95000,1,1,3,5,1,NA,75,20%-<30%,3,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,55-64,9999,No,NA,1,1,1,,,,,10,,,,4804,26.35,82300,95.37,1344,1724,62
2023,549300FGXN1K3HLB1R50,99999,IL,17187,17187870200,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,1,2,1,1,1,2,2,2,125000.0,63,6.5,0.115,2,5617.2,NA,4243.75,2968.75,,360,NA,NA,2,2,2,2,205000,1,1,3,5,1,NA,133,41,2,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,55-64,9999,No,NA,1,1,1,,,,,10,,,,2573,6.1,82300,90.46,793,1139,67
2023,5493007US5XO6WCOMQ49,99999,IL,17187,17187870100,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,9,2,1,1,1,1111,1111,1111,115000.0,Exempt,Exempt,Exempt,2,Exempt,Exempt,Exempt,Exempt,Exempt,Exempt,Exempt,Exempt,1111,1111,1111,1111,Exempt,1,1,1111,1111,1,Exempt,70,Exempt,1111,1111,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,25-34,55-64,No,Yes,1111,1111,1111,,,,,1111,,,,2087,7.24,82300,114.72,830,1158,62
2023,5493007US5XO6WCOMQ49,99999,IL,17187,17187870400,C,FSA/RHS:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,9,2,4,1,1,1111,1111,1111,115000.0,Exempt,Exempt,Exempt,2,Exempt,Exempt,Exempt,Exempt,Exempt,Exempt,Exempt,Exempt,1111,1111,1111,1111,Exempt,1,1,1111,1111,1,Exempt,53,Exempt,1111,1111,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,25-34,9999,No,NA,1111,1111,1111,,,,,1111,,,,4804,26.35,82300,95.37,1344,1724,62
2023,549300FGXN1K3HLB1R50,99999,IL,17187,17187870500,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,2,2,2,1,1,2,2,2,155000.0,96.5,5.99,0.053,2,6537.01,NA,2909.51,1370.34,,360,NA,NA,2,2,2,2,155000,1,1,3,5,1,NA,77,50%-60%,1,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,2,2,2,2,55-64,25-34,No,No,1,1,3,,,,,10,,,,4810,33.35,82300,82.98,1153,1955,78
2023,549300TH86HRBO3O2K22,99999,IL,17187,17187870200,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,0,2,1,31,2,1111,1111,1111,65000.0,Exempt,Exempt,Exempt,2,Exempt,Exempt,Exempt,Exempt,Exempt,Exempt,Exempt,Exempt,1111,1111,1111,1111,Exempt,1,1,1111,1111,1,Exempt,NA,Exempt,1111,1111,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,45-54,45-54,No,No,1111,1111,1111,,,,,1111,,,,2573,6.1,82300,90.46,793,1139,67
2023,549300TH86HRBO3O2K22,99999,IL,17187,17187870500,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,0,2,1,31,1,1111,1111,1111,25000.0,Exempt,Exempt,Exempt,2,Exempt,Exempt,Exempt,Exempt,Exempt,Exempt,Exempt,Exempt,1111,1111,1111,1111,Exempt,1,1,1111,1111,1,Exempt,64,Exempt,1111,1111,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,45-54,9999,No,NA,1111,1111,1111,,,,,1111,,,,4810,33.35,82300,82.98,1153,1955,78
2023,549300TH86HRBO3O2K22,99999,IL,17187,17187870300,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,1,0,2,1,1,1,1111,1111,1111,135000.0,Exempt,Exempt,Exempt,3,Exempt,Exempt,Exempt,Exempt,Exempt,Exempt,Exempt,Exempt,1111,1111,1111,1111,Exempt,1,3,1111,1111,1,Exempt,NA,Exempt,1111,1111,4,,,,,2,,,,,3,2,7,,,,,5,,,,,3,2,4,1,3,2,8888,35-44,NA,No,1111,1111,1111,,,,,1111,,,,2561,6.36,82300,124.96,1000,1228,63
2023,549300DD5QQUHO6PCH70,99999,IL,17187,17187870200,C,VA:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Joint,1,71,2,3,1,1,2,2,2,295000.0,NA,5.25,-0.439,2,12278.7,NA,10390.7,7490.7,716.6,360,NA,NA,2,2,2,2,575000,1,1,3,5,1,NA,107,>60%,1,3,1,,,,,1,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,55-64,55-64,No,No,1,1,1,,,,,10,,,,2573,6.1,82300,90.46,793,1139,67
2023,549300DD5QQUHO6PCH70,99999,IL,17187,17187870400,C,VA:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Joint,1,2,2,3,1,1,2,2,2,235000.0,NA,7.625,1.153,2,4080.5,NA,2410.0,1175.0,,360,NA,NA,2,2,2,2,235000,1,1,3,5,1,NA,75,47,2,1,3,,,,,2,,,,,2,2,6,,,,,5,,,,,2,2,1,2,2,2,35-44,25-34,No,No,1,1,1,,,,,10,,,,4804,26.35,82300,95.37,1344,1724,62
2023,549300DD5QQUHO6PCH70,99999,IL,17187,17187870500,C,VA:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,1,71,2,3,1,1,2,2,2,125000.0,NA,6.75,0.117,2,3285.5,NA,2197.5,1677.5,1085.0,360,NA,NA,2,2,2,2,125000,1,1,3,5,1,NA,90,43,3,10,3,,,,,5,,,,,3,4,6,,,,,8,,,,,3,4,3,5,3,4,45-54,9999,No,NA,1,1,1,,,,,10,,,,4810,33.35,82300,82.98,1153,1955,78
2023,549300DD5QQUHO6PCH70,99999,IL,17187,17187870400,C,VA:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,White,Male,1,6,2,3,1,1,2,2,2,115000.0,NA,6.99,0.17,2,938.0,NA,0.0,,,360,NA,NA,2,2,2,2,115000,1,1,3,5,1,NA,56,20%-<30%,1,10,3,,,,,5,,,,,3,4,5,,,,,8,,,,,3,4,1,5,3,4,35-44,9999,No,NA,1,1,1,,,,,10,,,,4804,26.35,82300,95.37,1344,1724,62
2023,549300DD5QQUHO6PCH70,99999,IL,17187,17187870300,C,VA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,American Indian or Alaska Native,Female,1,71,2,3,1,1,2,2,2,175000.0,NA,6.625,0.326,2,3740.56,NA,2327.56,757.56,587.6,360,NA,NA,2,2,2,2,175000,1,1,3,5,1,NA,86,41,3,10,2,,,,,5,,,,,3,4,1,,,,,8,,,,,3,4,2,5,3,4,55-64,9999,No,NA,1,1,1,,,,,10,,,,2561,6.36,82300,124.96,1000,1228,63
2023,549300DD5QQUHO6PCH70,99999,IL,17187,17187870300,C,VA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,3,0,2,3,32,1,2,2,2,85000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,NA,1,1,3,5,1,NA,51,44,3,2,2,,,,,2,,,,,3,3,5,,,,,5,,,,,3,3,1,2,3,3,45-54,45-54,No,No,1,1,6,,,,,3,,,,2561,6.36,82300,124.96,1000,1228,63
2023,549300DD5QQUHO6PCH70,99999,IL,17187,17187870300,C,VA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,71,2,3,1,1,2,2,2,125000.0,NA,7.625,0.395,2,2385.59,NA,1724.59,1024.59,530.0,360,NA,NA,2,2,2,2,125000,1,1,3,5,1,NA,79,30%-<36%,1,10,2,,,,,5,,,,,3,4,5,,,,,8,,,,,3,4,1,5,3,4,55-64,9999,No,NA,1,1,1,,,,,10,,,,2561,6.36,82300,124.96,1000,1228,63
